SPECTRUM DATA FILE
SpectrumCount:	11
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	pow1_24	pow1_1	pow1_0	pow0_9	pow0_8	pow0_7	pow0_6	pow0_5	pow0_4	pow0_3	pow1_2
Date:	2022-02-16T15:59:59.9267058+00:00	2022-02-16T16:02:25.4351774+00:00	2022-02-16T16:03:57.0377985+00:00	2022-02-16T16:06:19.8417797+00:00	2022-02-16T16:08:22.2451256+00:00	2022-02-16T16:10:29.3486375+00:00	2022-02-16T16:12:12.4520741+00:00	2022-02-16T16:14:06.5548465+00:00	2022-02-16T16:16:13.2576706+00:00	2022-02-16T16:17:47.4606495+00:00	2022-02-16T16:19:54.1635794+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.0872149	0.1110666	0.1229433	0.09682628	0.06592862	0.07021003	0.07415643	0.06700621	0.08959481	0.09693237	0.08867021
Temperature:	23.82187	24.12839	24.23068	24.43546	24.43546	24.6405	24.53796	24.53796	24.53796	24.6405	24.6405
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611	53970	65280	255	12898745
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11
647.2936	2214.66	2067.066	2187.467	2248.117	1834.808	1184.518	506.2907	147.4553	12.78952	6.444994	2366.771
647.6233	2236.838	2113.542	2208.738	2228.203	1847.185	1213.779	514.4893	151.9802	19.07368	1.581373	2359.195
647.9529	2306.261	2159.269	2209.054	2247.38	1903.953	1241.773	530.4283	164.8076	10.56568	2.401658	2334.814
648.2825	2316.424	2118.554	2226.249	2231.249	1987.494	1248.03	521.5204	175.3586	10.22955	15.69268	2318.159
648.6122	2349.998	2115.225	2279.292	2241.621	2038.933	1253.122	522.4466	178.3247	9.137513	19.90602	2370.655
648.9418	2360.144	2141.685	2262.099	2219.254	2003.877	1258.02	527.8396	184.0083	14.59461	14.73499	2389.242
649.2714	2395.975	2150.034	2239.027	2262.25	1956.358	1282.501	542.8428	200.5659	14.10595	9.059556	2383.941
649.6009	2387.242	2137.494	2237.414	2268.535	1990.733	1305.982	554.699	207.7922	16.04185	3.29967	2320.963
649.9305	2384.001	2127.402	2278.495	2311.003	2047.366	1328.947	578.9939	207.4018	11.30577	-3.056673	2306.07
650.26	2322.685	2112.517	2251.737	2322.222	2070.36	1327.887	589.0006	209.7115	16.66434	-8.237862	2301.09
650.5895	2311.607	2087.189	2236.997	2351.399	2058.09	1361.608	592.8174	209.6719	25.51022	7.017049	2366.137
650.9191	2318.594	2077.368	2209.576	2345.112	2067.803	1391.155	580.3341	210.5701	32.72184	6.329607	2379.717
651.2486	2382.778	2082.997	2247.358	2359.927	2119.511	1443.818	574.3125	206.324	22.5244	-6.716024	2374.3
651.5781	2412.247	2066.691	2266.081	2345.623	2139.898	1453.714	568.0451	214.4661	23.71479	-21.48525	2318.745
651.9076	2423.255	2084.632	2346.583	2375.523	2145.482	1492.484	573.9748	210.7082	21.18046	-2.215436	2314.334
652.2371	2390.848	2137.994	2379.294	2385.864	2135.809	1507.329	586.2975	216.5636	23.24967	12.16978	2282.927
652.5665	2358.568	2177.061	2428.912	2404.73	2154.848	1491.581	611.6573	213.9073	20.06289	11.3079	2289.734
652.896	2326.681	2155.712	2420.807	2424.838	2144.235	1435.614	634.9529	228.3763	30.8052	1.81074	2269.004
653.2254	2305.517	2136.859	2434.493	2492.978	2121.977	1464.448	658.1256	236.8737	28.67374	2.908229	2291.419
653.5548	2324.367	2186.242	2368.542	2496.691	2110.97	1518.386	658.2503	232.6004	20.68423	11.14096	2246.214
653.8842	2352.586	2216.281	2356.627	2449.335	2141.781	1538.607	659.0276	218.2973	17.59255	6.257927	2235.938
654.2136	2295.754	2194.349	2311.322	2380.229	2210.63	1501.914	650.592	231.575	33.86215	3.198153	2247.797
654.543	2247.824	2167.854	2345.668	2397.807	2289.586	1478.958	661.5942	250.716	44.6548	0.2028538	2316.791
654.8724	2241.088	2159.891	2331.299	2422.179	2357.043	1459.33	661.0293	257.6352	34.80069	11.69048	2348.051
655.2018	2286.078	2083.724	2363.371	2453.754	2396.619	1464.386	667.5803	260.1657	22.98496	10.56427	2337.58
655.5311	2275.429	2007.336	2322.38	2435.88	2330.385	1473.939	674.8403	262.0476	34.2466	12.15257	2263.403
655.8605	2291.362	1999.467	2338.037	2464.467	2265.48	1518.704	689.539	254.144	33.08138	16.15952	2216.204
656.1898	2259.104	2036.099	2278.258	2476.068	2233.547	1532.358	696.4069	242.035	25.02882	9.911769	2211.788
656.5191	2244.981	2082.746	2259.31	2542.063	2268.856	1546.043	701.1827	260.7841	25.29732	11.05992	2223.931
656.8484	2194.402	2085.512	2251.142	2563.191	2251.043	1533.05	723.1187	280.1408	29.11007	11.666	2209.937
657.1777	2197.289	2110.664	2308.383	2583.296	2270.05	1536.502	737.1472	298.3382	27.27011	15.48781	2210.38
657.507	2195.277	2088.685	2295.495	2536.93	2276.586	1552.961	745.7424	295.4252	17.20119	10.34933	2185.685
657.8362	2212.87	2068.376	2295.371	2500.36	2270.473	1614.973	749.8892	286.9375	26.45446	5.116538	2160.201
658.1655	2203.189	2003.574	2285.248	2440.215	2222.367	1667.145	760.7595	269.4785	37.09095	1.446832	2142.25
658.4947	2202.493	1999.463	2303.103	2434.42	2210.404	1664.777	773.5573	272.2387	55.19155	-6.60667	2145.238
658.8239	2191.12	1980.61	2260.077	2435.329	2200.751	1621.213	758.3488	291.6156	51.80921	-2.378999	2112.403
659.1531	2192.544	1946.275	2246.715	2461.094	2192.484	1616.443	733.4637	294.1074	53.37391	-12.04002	2087.937
659.4823	2159.953	1912.269	2191.95	2443.117	2175.105	1629.874	733.6398	293.6967	50.82963	-11.43057	2076.792
659.8115	2129.974	1903.808	2174.094	2430.629	2182.79	1653.143	785.203	284.8438	53.13795	-14.77739	2076.903
660.1407	2129.112	1908.946	2170.856	2387.443	2191.103	1645.801	806.9471	286.3663	50.4571	-4.832986	2030.898
660.4698	2160.518	1905.895	2194.747	2398.011	2224.91	1671.681	808.124	284.5262	53.64183	-3.911385	2025.998
660.799	2116.694	1888.117	2173.117	2379.41	2255.5	1654.855	803.0434	295.489	57.33665	13.98872	2027.272
661.1281	2057.835	1888.751	2171.292	2374.701	2333.491	1613.497	822.063	290.5816	61.86015	18.11276	2063.063
661.4573	2028.578	1879.856	2139.687	2388.473	2369.697	1595.159	816.5689	291.3007	55.57471	15.31913	2011.746
661.7864	2024.119	1876.151	2127.017	2445.035	2377.804	1623.845	825.5049	305.9089	53.22072	2.156543	1952.932
662.1155	1963.179	1844.716	2091.043	2403.245	2357.678	1632.885	822.342	319.6977	48.7521	5.142102	1909.534
662.4445	1919.571	1852.687	2110.61	2303.161	2397.707	1613.786	824.3608	317.6721	52.81915	8.256533	1947.811
662.7736	1913.739	1832.376	2071.431	2243.194	2412.646	1604.182	828.8058	318.7296	61.32951	11.08919	1949.806
663.1027	1941.876	1840.391	2062.84	2304.226	2379.715	1633.36	860.8996	321.4662	65.0545	9.724168	1944.265
663.4317	1935.78	1808.463	2027.325	2350.391	2310.918	1645.288	855.4712	322.8718	59.4495	18.16039	1925.197
663.7607	1929.428	1792.122	2004.793	2340.697	2270.468	1621.412	823.9843	319.1368	60.381	15.69311	1923.697
664.0898	1916.032	1765.204	1954.955	2272.292	2274.901	1567.851	801.5328	323.2587	67.90298	6.857795	1896.32
664.4188	1917.984	1753.606	1966.293	2250.249	2273.71	1608.623	816.3198	328.541	57.09409	1.312842	1899.46
664.7478	1888.403	1722.077	1974.042	2253.767	2265.34	1677.519	814.657	316.1491	51.93318	11.51784	1880.092
665.0768	1866.638	1710.421	1962.013	2281.568	2280.185	1713.094	804.6089	311.8246	62.05724	7.2541	1854.659
665.4058	1867.372	1741.123	1912.036	2267.623	2307.168	1701.861	793.3586	314.2763	72.71069	8.160707	1813.429
665.7347	1886.752	1729.772	1920.27	2272.244	2274.146	1714.764	813.0962	335.0899	62.87173	7.159418	1844.153
666.0637	1851.068	1670.879	1912.216	2238.626	2240.777	1725.609	832.5373	333.7623	59.31289	17.36017	1844.2
666.3926	1826.538	1627.021	1901.515	2227.68	2236.646	1726.907	843.7002	338.5091	59.27015	6.173582	1816.712
666.7215	1817.558	1600.243	1891.133	2189.026	2226.658	1715.727	844.3287	336.7395	58.88991	10.15382	1749.289
667.0504	1829.219	1594.038	1911.782	2196.821	2234.113	1705.113	851.5125	339.8643	64.17472	6.19452	1744.307
667.3793	1811.095	1605.847	1921.058	2195.656	2251.491	1658.94	846.9967	339.6048	76.06163	5.693224	1756.08
667.7082	1812.401	1657.393	1891.339	2199.337	2294.031	1663.589	847.6406	346.8311	79.15148	6.923716	1774.296
668.037	1776.266	1650.088	1852.251	2165.163	2309.088	1701.534	856.0123	353.8826	74.69638	16.29263	1758.741
668.3659	1772.515	1619.848	1814.77	2164.356	2311.814	1739.014	862.6495	351.3435	78.39014	23.92492	1741.4
668.6948	1745.022	1566.811	1778.839	2159.109	2257.099	1690.766	851.4183	348.2118	84.125	13.66472	1716.95
669.0236	1754.442	1542.242	1777.816	2142.721	2228.484	1670.725	853.0527	343.9607	85.30588	-3.609106	1738.859
669.3524	1738.323	1524.464	1803.396	2142.109	2223.769	1666.276	857.8114	352.1802	83.67352	-17.32952	1745.13
669.6812	1743.932	1515.381	1823.111	2152.658	2217.04	1698.202	857.3	352.9615	79.98312	-1.229129	1754.064
670.01	1724.004	1520.188	1792.88	2123.925	2212.497	1696.745	855.6944	359.741	82.00333	20.3222	1730.186
670.3388	1735.34	1513.063	1757.15	2093.351	2232.804	1707.658	863.083	363.3623	89.14371	14.67482	1727.488
670.6675	1743.756	1503.001	1734.883	2113.652	2215.915	1723.107	879.7276	381.5334	97.94067	-5.923027	1716.739
670.9963	1744.639	1493.645	1720.79	2110.833	2209.582	1774.544	900.1649	390.1141	83.31619	-14.25456	1731.146
671.3251	1742.269	1491.834	1691.906	2073.003	2226.963	1784.527	913.3254	397.4485	79.69382	6.751491	1715.807
671.6538	1737.34	1494.643	1699.362	2058.394	2284.526	1793.527	928.5228	393.7668	85.52669	23.43092	1697.165
671.9825	1729.009	1495.192	1722.902	2059.547	2271.218	1787.377	933.9324	389.2888	97.36135	27.73631	1671.748
672.3112	1699.594	1494.012	1725.512	2081.122	2255.889	1797.368	933.4274	397.982	86.75067	15.09981	1674.992
672.6399	1681.403	1459.178	1689.03	2051.875	2245.314	1788.445	924.059	419.9048	86.96146	4.308092	1663.986
672.9686	1687.714	1439.772	1682.82	2037.433	2267.683	1818.873	919.03	431.4732	84.79616	4.094499	1663.026
673.2972	1688.734	1425.404	1672.422	1998.959	2252.596	1814.118	918.0576	428.0156	91.21652	16.74119	1653.729
673.6259	1662.182	1443.969	1666.626	2021.402	2233.402	1801.068	934.3254	427.5518	90.2204	15.99125	1647.077
673.9545	1644.925	1451.099	1655.748	2010.611	2206.115	1740.905	965.7219	432.9325	91.03732	8.692831	1629.035
674.2832	1675.593	1460.208	1645.38	2023.898	2230.784	1740.747	979.6818	430.0197	90.3967	3.082251	1625.757
674.6118	1690.356	1440.43	1602.658	1997.458	2245.469	1755.49	979.5275	425.1134	100.8793	6.71551	1626.601
674.9404	1683.759	1433.436	1597.263	1970.043	2281.926	1791.443	974.4706	429.4363	108.9623	9.667786	1608.977
675.269	1663.459	1418.206	1588.038	1952.763	2251.634	1772.44	970.5243	445.0156	117.0326	10.37303	1587.777
675.5976	1678.459	1436.731	1596.645	1977.085	2257.785	1816.271	983.2445	455.2198	119.4436	23.71928	1589.005
675.9261	1676.526	1444.752	1603.104	1972.316	2246.176	1850.044	1004.433	460.5258	114.8661	23.51632	1611.29
676.2547	1692.764	1466.849	1634.406	1946.14	2276.834	1881.062	1031.943	473.4035	105.7801	35.74651	1630.843
676.5833	1702.104	1455.02	1598.41	1905.009	2269.529	1869.305	1058.315	479.7118	111.1501	25.58114	1628.504
676.9117	1731.719	1452.888	1562.183	1895.699	2267.625	1886.359	1092.327	466.9421	127.0239	15.19412	1616.157
677.2403	1728.166	1435.985	1539.549	1869.307	2276.807	1879.191	1081.48	455.6104	126.0426	-2.28163	1615.498
677.5688	1724.617	1440.261	1563.992	1858.065	2291.861	1890.64	1063.498	460.7224	105.2697	6.930841	1639.539
677.8973	1715.227	1401.535	1562.212	1848.766	2259.513	1885.661	1052.857	473.0074	101.9819	20.2605	1617.44
678.2257	1728.171	1375.788	1564.819	1866.731	2242.233	1917.193	1082.738	483.5805	111.9723	21.19004	1619.759
678.5542	1730.179	1379.955	1529.063	1872.56	2238.084	1906.484	1096.612	489.2138	125.2212	23.08285	1625.418
678.8826	1725.156	1412.72	1512.85	1882.194	2278.594	1918.878	1110.373	483.7076	131.0496	17.20338	1658.589
679.2111	1704.223	1409.618	1499.928	1869.775	2266.017	1887.111	1121.722	484.2233	138.2799	8.333674	1635.722
679.5395	1714.545	1391.158	1519.051	1842.26	2320.198	1918.776	1138.584	496.1942	132.2782	8.042502	1641.216
679.8679	1726.256	1359.174	1515.197	1818.778	2300.19	1933.831	1144.193	500.2302	133.4334	21.83534	1655.601
680.1963	1739.92	1358.29	1495.418	1833.313	2293.975	1977.168	1141.774	512.0234	141.2081	21.36527	1683.048
680.5247	1754.864	1359.866	1479.909	1845.487	2237.381	1965.214	1166.82	519.9922	136.4126	33.42857	1656.717
680.8531	1752.283	1390.306	1494.93	1843.244	2258.401	1963.001	1210.12	547.7468	128.6911	34.37822	1648.853
681.1815	1724.091	1396.328	1493.321	1809.239	2263.608	1946.104	1224.957	564.1786	128.1245	32.87362	1646.564
681.5098	1720.891	1414.228	1483.846	1797.037	2286.991	1953.181	1226.553	587.0975	136.4739	20.25507	1666.235
681.8381	1743.545	1408.294	1485.794	1769.275	2271.958	1940.254	1226.948	576.7914	140.0843	29.35825	1657.54
682.1664	1770.612	1422.038	1511.249	1786.472	2283.224	1978.298	1243.566	584.5781	150.1791	31.01511	1689.878
682.4948	1774.212	1424.772	1495.829	1778.434	2291.583	1999.185	1221.459	603.9089	157.9873	37.64484	1711.512
682.8231	1790.878	1429.52	1473.806	1822.418	2300.433	2039.611	1230.556	627.0057	155.6195	27.21441	1734.644
683.1513	1780.333	1416.994	1441.105	1826.261	2274.918	2062.624	1245.051	612.2046	155.5802	17.4537	1727.48
683.4796	1805.406	1428.191	1448.819	1844.475	2261.25	2084.444	1291.903	602.1959	162.8274	18.73813	1733.128
683.8079	1804.471	1424.877	1452.494	1797.907	2284.148	2062.114	1313.43	612.0377	180.0906	26.47225	1731.759
684.1361	1830.023	1451.379	1451.265	1777.138	2296.787	2085.358	1327.465	642.3802	186.9252	21.48993	1722.919
684.4644	1819.218	1448.593	1444.129	1763.084	2296.611	2127.219	1307.105	638.1204	195.2088	24.23572	1718.735
684.7925	1842.518	1460.491	1468.383	1792.415	2312.321	2162.331	1322.054	632.8517	189.1992	31.42356	1742.464
685.1207	1821.376	1453.216	1470.749	1779.347	2314.351	2171.174	1330.926	646.295	188.1678	35.68713	1753.741
685.449	1840.21	1497.918	1463.723	1772.719	2314.105	2219.752	1341.437	663.1596	179.0773	21.37677	1761.594
685.7771	1828.792	1514.564	1459.703	1749.064	2310.248	2223.517	1341.009	666.4439	182.6408	13.01763	1763.115
686.1053	1834.422	1534.907	1485.501	1749.571	2349.356	2209.904	1366.386	684.6339	181.8992	18.27	1806.504
686.4335	1825.6	1522.785	1479.052	1728.214	2338.809	2164.739	1381.769	714.6854	189.9086	31.87674	1835.578
686.7616	1871.066	1544.915	1487.555	1713.292	2331.653	2180.5	1407.886	725.1126	194.7707	35.48885	1877.913
687.0897	1896.585	1549.907	1526.184	1714.799	2309.167	2189.009	1437.513	718.9991	213.1165	33.58653	1871.069
687.4178	1905.983	1561.883	1561.075	1738.354	2338.856	2188.045	1464.643	722.6298	229.8944	30.7634	1888.906
687.7459	1895.405	1556.123	1522.903	1742.796	2346.053	2157.292	1499.609	741.9131	233.4476	33.15462	1888.861
688.074	1918.673	1573.545	1487.831	1710.908	2357.615	2204.923	1533.804	762.5013	224.9094	42.51967	1894.472
688.4021	1894.015	1585.57	1504.635	1697.978	2321.127	2241.024	1524.878	773.6276	229.5531	52.78303	1859.553
688.7302	1898.654	1587.127	1542.525	1697.43	2300.049	2278.952	1512.141	792.4564	242.7465	57.12557	1864.345
689.0582	1876.426	1589.673	1533.202	1683.465	2279.025	2266.433	1509.417	808.8276	250.0547	54.95398	1853.008
689.3862	1890.878	1603.18	1521.323	1679.944	2299.333	2293.634	1530.925	809.9171	248.4783	46.60406	1859.746
689.7143	1881.393	1609.053	1511.251	1689.785	2272.863	2296.232	1536.57	802.1187	248.6784	49.0181	1853.399
690.0423	1927.161	1603.62	1523.28	1693.402	2280.542	2321.526	1575.103	810.37	249.74	60.87882	1892.401
690.3703	1940.533	1595.76	1543.682	1680.702	2294.637	2310.608	1593.118	831.2655	253.3665	69.33881	1871.792
690.6983	1936.167	1599.212	1553.629	1674.196	2339.863	2331.534	1601.058	851.8034	257.2044	62.01679	1859.872
691.0262	1907.95	1598.962	1526.113	1651.056	2338.661	2301.664	1587.65	860.522	267.0402	48.49869	1827.847
691.3542	1914.543	1613.108	1506.191	1640.623	2344.4	2323.751	1602.203	864.4133	268.3718	33.84634	1848.541
691.6822	1918.596	1633.837	1500.322	1624.871	2317.287	2328.379	1582.356	868.7823	275.0373	36.65669	1827.778
692.0101	1923.695	1635.645	1498.038	1637.277	2323.434	2364.168	1565.144	878.621	281.7767	51.19321	1841.655
692.338	1903.254	1604.065	1487.679	1634.057	2316.195	2325.403	1548.929	880.0623	291.5505	55.75017	1856.802
692.666	1903.765	1573.407	1492.125	1651.414	2316.593	2313.14	1588.767	900.1824	292.8894	49.02281	1888.28
692.9938	1870.059	1593.879	1502.464	1637.92	2262.889	2273.526	1641.297	897.5416	296.6282	59.25869	1875.164
693.3217	1860.087	1632.149	1504.45	1618.472	2259.705	2289.968	1686.282	907.7355	288.8981	72.55939	1877.101
693.6496	1845.529	1635.348	1506.88	1583.996	2250.177	2288.905	1688.46	905.7657	285.1832	78.80553	1873.445
693.9774	1839.476	1622.966	1499.887	1579.907	2270.878	2266.759	1671.88	910.2806	294.8281	58.60401	1850.329
694.3053	1810.374	1600.083	1482.598	1585.061	2236.346	2207.122	1651.86	893.0461	317.4868	58.22684	1836.212
694.6331	1795.987	1590.274	1466.285	1583.687	2207.934	2184.456	1627.076	894.7644	323.1604	64.06446	1837.562
694.9609	1777.717	1579.047	1462.96	1556.835	2154.611	2160.877	1639.572	915.6729	316.7942	72.11292	1810.778
695.2888	1774.696	1599.263	1468.729	1531.687	2138.719	2157.978	1650.908	945.9391	312.0328	62.41438	1786.83
695.6165	1752.323	1621.208	1456.491	1516.546	2177.188	2151.362	1635.764	949.0701	318.2548	65.71455	1789.963
695.9443	1751.703	1642.582	1465.872	1498.007	2227.042	2171.58	1617.764	931.8476	321.6286	76.87221	1795.477
696.2721	1741.672	1626.656	1461.78	1498.3	2201.036	2181.099	1634.846	912.6971	303.4373	97.17728	1771.477
696.5998	1727.79	1593.864	1466.823	1503.904	2176.852	2181.827	1644.18	928.5397	315.2336	84.57206	1794.603
696.9276	1679.689	1568.986	1465.31	1507.319	2152.859	2168.867	1615.822	929.7552	337.1007	75.67979	1773.867
697.2553	1657.748	1585.653	1487.508	1492.619	2166.847	2175.569	1581.476	932.2671	345.6417	62.16404	1747.076
697.583	1646.757	1573.194	1466.163	1474.19	2159.638	2150.64	1572.888	925.0021	327.1536	75.6883	1699.142
697.9107	1649.972	1574.897	1418.971	1462.449	2203.303	2133.571	1595.694	945.7447	337.2829	78.11396	1713.072
698.2384	1643.883	1583.124	1379.224	1466.604	2210.708	2109.716	1587.285	955.0179	348.6716	78.58836	1691.158
698.566	1646.689	1595.602	1387.821	1468.541	2170.774	2096.561	1580.323	949.1541	354.3725	73.89363	1676.906
698.8937	1615.37	1545.573	1388.795	1444.745	2075.063	2065.948	1573.097	938.1144	351.3413	67.63132	1647.652
699.2214	1577.72	1529.981	1408.381	1429.713	2018.685	2042.366	1591.26	933.3969	359.4525	75.11093	1640.833
699.549	1535.208	1546.144	1417.865	1427.357	2007.876	2011.192	1557.997	940.2944	358.6777	82.12321	1616.523
699.8766	1528.721	1567.181	1406.224	1438.115	1987.488	1999.381	1556.294	948.7632	354.824	94.91875	1612.603
700.2042	1520.375	1539.708	1372.947	1420.332	1948.863	1985.094	1535.152	964.4318	358.9314	100.1065	1598.903
700.5319	1502.001	1541.811	1375.221	1408.412	1955.409	1979.201	1537.435	957.1666	367.4666	97.74387	1584.765
700.8594	1485.257	1520.666	1383.106	1397.432	1972.256	1990.494	1526.76	951.5403	387.7368	82.67265	1532.272
701.187	1487.421	1492.663	1390.922	1396.151	1989.907	2016.391	1580.215	944.0036	383.4708	88.78366	1528.866
701.5145	1470.801	1459.561	1372.357	1368.256	1957.751	1985.986	1574.853	963.803	383.7902	100.2505	1523.623
701.8421	1445.512	1472.174	1362.706	1358.899	1924.138	1961.906	1569.385	975.9776	381.1177	106.0887	1527.318
702.1696	1402.199	1452.728	1359.691	1369.13	1854.667	1961.209	1518.817	994.2995	408.1094	98.37286	1481.702
702.4971	1394.155	1425.04	1384.115	1380.555	1848.206	1959.74	1539.924	995.5257	422.457	98.0519	1468.218
702.8246	1381.802	1414.826	1376.938	1369.635	1843.007	1952.044	1554.458	997.0489	425.8816	98.19593	1453.769
703.1522	1385.55	1432.093	1356.513	1345.305	1842.84	1912.597	1595.651	1006.926	418.6462	88.24512	1437.261
703.4796	1354.882	1390.829	1349.509	1342.426	1841.267	1892.809	1574.364	985.1323	426.545	93.55276	1404.54
703.8071	1348.263	1351.154	1351.549	1375.106	1850.43	1903.076	1553.48	964.7004	425.946	93.95003	1401.428
704.1345	1319.787	1355.203	1334.306	1395.22	1809.992	1928.333	1553.478	954.2818	427.4914	98.81867	1389.642
704.462	1309.46	1378.544	1323.714	1385.83	1754.738	1903.101	1574.444	976.4692	426.7343	109.0898	1376.327
704.7894	1295.662	1359.815	1331.838	1376.578	1732.567	1868.614	1539.903	980.2772	444.2484	123.8683	1351.34
705.1168	1294.74	1329.908	1342.038	1390.757	1766.567	1886.027	1493.707	983.562	442.0675	121.0053	1362.911
705.4442	1276.474	1314.201	1302.351	1348.631	1757.457	1898.783	1483.377	967.7296	440.9623	109.2393	1353.547
705.7716	1264.001	1305.194	1284.178	1303.759	1741.095	1931.704	1570.337	981.716	437.939	104.8883	1367.768
706.099	1274.049	1278.031	1283.359	1271.316	1711.727	1931.17	1570.59	1011.692	437.0115	118.6597	1339.433
706.4263	1262.456	1255.779	1337.694	1313.799	1730.424	1945.442	1524.053	1048.855	442.2745	119.3048	1314.857
706.7537	1254.563	1243.867	1364.274	1338.052	1734.441	1929.971	1448.238	1045.504	447.0705	114.8932	1274.728
707.081	1247.264	1259.437	1372.793	1353.784	1738.541	1921.516	1443.542	1037.71	446.9887	111.1788	1280.181
707.4083	1252.051	1254.167	1332.198	1316.412	1706.104	1909.673	1466.787	1039.211	440.4714	133.9733	1297.573
707.7357	1253.926	1249.975	1307.114	1307.252	1679.91	1918.26	1505.026	1042.001	453.6616	134.357	1309.343
708.0629	1241.031	1237.965	1289.259	1304.141	1683.341	1914.358	1507.926	1043.107	472.0113	121.1402	1297.831
708.3903	1233.047	1215.803	1281.776	1341.279	1714	1899.907	1490.722	1042.858	472.5315	99.71785	1284.347
708.7175	1219.603	1189.674	1272.966	1350.25	1719.15	1886.788	1478.152	1050.881	460.6751	106.9604	1269.241
709.0447	1222.928	1169.353	1296.54	1366.791	1729.814	1900.191	1517.911	1078.647	457.7078	126.0839	1273.184
709.372	1205.858	1159.582	1296.047	1369.365	1734.713	1899.702	1550.132	1094.241	479.1045	151.0121	1260.003
709.6992	1197.082	1151.583	1262.143	1381.918	1767.923	1880.456	1583.789	1089.894	498.8389	143.479	1235.389
710.0264	1174.59	1154.36	1233.576	1342.93	1799.572	1823.897	1536.712	1064.332	496.8138	126.6277	1201.916
710.3536	1176.08	1150.174	1246.2	1328.485	1826.376	1848.568	1548.283	1071.832	485.3133	123.2248	1220.419
710.6808	1162.217	1145.787	1243.615	1350.517	1791.869	1883.594	1543.714	1065.317	468.7608	122.8454	1223.616
711.008	1172.491	1129.712	1231.798	1380.11	1764.834	1879.698	1539.602	1054.011	456.3613	132.4752	1233.57
711.3351	1174.569	1125.107	1205.502	1347.552	1723.794	1821.348	1512.388	1032.095	450.9965	143.7464	1216.481
711.6624	1202.738	1144.047	1191.88	1318.397	1702.281	1839.545	1535.307	1037.895	476.6916	162.8468	1211.511
711.9894	1174.817	1139.36	1187.202	1300.79	1678.581	1868.773	1540.105	1024.82	500.7768	169.5211	1191.092
712.3166	1165.561	1122.015	1181.159	1309.229	1710.282	1893.569	1531.602	1043.222	505.7069	170.3294	1180.861
712.6437	1163.369	1094.662	1168.027	1313.816	1703.671	1867.188	1509.666	1043.709	511.6643	153.6151	1184.785
712.9708	1175.24	1104.61	1170.475	1316.78	1726.5	1847.523	1533.303	1060.229	519.8312	151.4795	1206.189
713.2979	1163.967	1130.124	1177.974	1306.292	1775.139	1818.362	1572.194	1055.859	521.582	155.1969	1226.515
713.6249	1163.365	1153.961	1177.748	1318.706	1835.654	1882.722	1633.641	1068.112	507.8196	165.1179	1206.194
713.952	1137.486	1112.882	1188.572	1319.595	1792.95	1915.106	1653.41	1067.562	511.632	151.8942	1174.649
